Row.names	freq	prev	p.freq	p.prev	p	contaminant	Kingdom	Phylum	Class	Order	Family	Genus	Species
31a4c8cad3104fa68501b6e7cfd1deb3	1.603167002975478e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
4313d37d3301c3aefe2e5698e306cf0f	2.4037205294687412e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	NA
d28cd1dd32f872ba49162f51444367fe	1.2498024682668906e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
83589fea4288cf7695180368ebce7b4d	1.571217762333297e-5	2	NA	0.6122754491017963	0.6122754491017963	FALSE	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Kondoa_phyllada
61ca15d129a523f0572538d5702e7967	1.3153772382339506e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	Massariosphaeria	Massariosphaeria_roumeguerei
5d07ba7ddfbac499952a0799f157a06f	2.7703063455126074e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	NA
763a22569807812b0b78a9eb141abb64	1.0886842162562326e-5	1	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_sp
1621541def24ca0ca453bb01f46a6f54	1.5799285872278573e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Gelidatrema	Gelidatrema_spencermartinsiae
b1370fbb5b38dbcb19d2f251f8e770b3	4.27781200027378e-6	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia_setulosa
0bfbaa267e52023584b85b2448d38281	9.491318313211738e-6	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis
